rcid,airpt_cd,airpt_name,cntry_cd,atpco_cntry_cd,icao,city_cd,lat,lng,timezone,gmt,is_rail_road,is_bus_station,geoname_id,us_state_cd,atpco_zone,atpco_area
810,BLY,Belmullet,IE,IE,EIBT,BLY,54.233334,-10.000000,Europe/Dublin,0,N,N,7668215,,210,2
811,BLZ,Chileka,MW,MW,FWCL,BLZ,-15.674722,34.970833,Africa/Blantyre,2,N,N,931755,,230,2
812,BMA,Bromma,SE,SE,ESSB,STO,59.355660,17.946080,Europe/Stockholm,1,N,N,2719114,,210,2
813,BMB,Bumba,CD,CD,FZFU,BMB,2.190000,22.473333,Africa/Kinshasa,1,N,N,7730561,,230,2
814,BMC,"Brigham City",US,US,KBMC,BMC,41.549168,-112.062225,America/Denver,-7,N,N,5771966,,000,1
815,BMD,Belo,MG,MG,FMML,BMD,-20.733334,44.050000,Indian/Antananarivo,3,N,N,1067532,,230,2
816,BME,Broome,AU,AU,YBRM,BME,-17.952640,122.234290,Australia/Perth,8,N,N,6301303,,340,3
817,BMF,Bakouma,CF,CF,FEGM,BMF,5.733333,22.800000,Africa/Bangui,1,N,N,7668237,,230,2
818,BMG,Bloomington,US,US,KBMG,BMG,39.140000,-86.614720,America/Indiana/Indianapolis,-5,N,N,4261527,IN,000,1
819,BMH,Bomai,PG,PG,,BMH,-6.416667,144.583330,Pacific/Port_Moresby,10,N,N,8298888,,340,3
820,BMI,"Central Illinois Regional Airport at Bloomington-Normal",US,US,KBMI,BMI,40.484010,-88.914830,America/Chicago,-6,N,N,4885175,IL,000,1
821,BMJ,Baramita,GY,GY,SYBR,BMJ,6.750000,-60.000000,America/Guyana,-4,N,N,7730871,,140,1
822,BMK,Borkum,DE,DE,,BMK,53.600000,6.700000,Europe/Berlin,1,N,N,2946206,,210,2
823,BML,"Berlin Municipal Airport",US,US,KBML,BML,44.574722,-71.176390,America/New_York,-5,N,N,5083333,,000,1
824,BMM,Bitam,GA,GA,FOOB,BMM,2.075833,11.490833,Africa/Libreville,1,N,N,6297066,,230,2
825,BMN,Bamerny,IQ,IQ,,BMN,37.100000,43.266666,Asia/Baghdad,3,N,N,8260953,,220,2
826,BMO,Bhamo,MM,MM,VYBM,BMO,24.273890,97.251660,Asia/Rangoon,7,N,N,8260784,,320,3
827,BMP,"Brampton Island",AU,AU,YBPI,BMP,-20.783333,149.233340,Australia/Brisbane,10,N,N,7730872,,340,3
828,BMQ,Bamburi,KE,KE,KBMQ,BMQ,-4.500000,39.833332,Africa/Nairobi,3,N,N,7730873,,230,2
829,BMR,Baltrum,DE,DE,,BMR,53.716667,7.400000,Europe/Berlin,1,N,N,2953006,,210,2
830,BMS,Brumado,BR,BR,SNBU,BMS,-14.233333,-41.633330,America/Bahia,-3,N,N,7730874,,170,1
831,BMT,"Beaumont Municipalcipal",US,US,KBMT,BPT,30.083332,-94.100000,America/Chicago,-6,N,N,4673007,,000,1
832,BMU,Bima,ID,ID,WRRB,BMU,-8.500000,118.916664,Asia/Makassar,8,N,N,6301280,,320,3
833,BMV,Phung-Duc,VN,VN,VVBM,BMV,12.666667,108.050000,Asia/Ho_Chi_Minh,7,N,N,7668649,,320,3
834,BMW,"Bordj Badji Mokhtar",DZ,DZ,DATM,BMW,21.316668,1.033333,Africa/Algiers,1,N,N,6296385,,210,2
835,BMX,"Big Mountain",US,US,,BMX,59.361942,-155.256670,America/Anchorage,-9,N,N,0,,000,1
836,BMY,"Belep Island",NC,NC,NWWC,BMY,-19.750000,163.666670,Pacific/Noumea,11,N,N,7730137,,340,3
837,BMZ,Bamu,PG,PG,,BMZ,-7.833333,143.233340,Pacific/Port_Moresby,10,N,N,8298992,,340,3
838,BNA,"Nashville International",US,US,KBNA,BNA,36.131740,-86.668945,America/Chicago,-6,N,N,4644589,TN,000,1
839,BNB,Boende,CD,CD,FZGN,BNB,-0.233056,20.870000,Africa/Kinshasa,1,N,N,6297148,,230,2
840,BNC,Beni,CD,CD,FZNP,BNC,0.566667,29.466667,Africa/Lubumbashi,2,N,N,219057,,230,2
841,BND,"Bandar Abbas",IR,IR,OIKB,BND,27.210590,56.368385,Asia/Tehran,4,N,N,6300059,,220,2
842,BNE,"Brisbane International",AU,AU,YBBN,BNE,-27.403030,153.109050,Australia/Brisbane,10,N,N,6301292,,340,3
843,BNF,"Warm Spring Bay SPB",US,US,,BNF,57.000000,-135.000000,America/Sitka,-9,N,N,5844535,,000,1
844,BNG,Banning,US,US,KBNG,BNG,33.933334,-116.866670,America/Los_Angeles,-8,N,N,5326039,,000,1
845,BNH,Barnes,US,US,,HFD,41.766666,-72.683334,America/New_York,-5,N,N,0,,000,1
846,BNI,"Benin City",NG,NG,DNBE,BNI,6.316943,5.603863,Africa/Lagos,1,N,N,2347283,,230,2
847,BNK,"Ballina Byron Gateway",AU,AU,YBNA,BNK,-28.837606,153.556400,Australia/Sydney,11,N,N,7730243,,340,3
848,BNL,"Barnwell Regional",US,US,KBNL,BNL,33.250000,-81.383330,America/New_York,-5,N,N,4570021,,000,1
849,BNM,Bodinumu,PG,PG,,BNM,-9.116667,147.616670,Pacific/Port_Moresby,10,N,N,2099296,,340,3
850,BNN,Bronnoy,NO,NO,ENBN,BNN,65.461700,12.215772,Europe/Oslo,1,N,N,6296725,,210,2
851,BNO,Burns,US,US,KBNO,BNO,43.583332,-118.950000,America/Los_Angeles,-8,N,N,5716842,,000,1
852,BNP,Bannu,PK,PK,,BNP,33.000000,70.666664,Asia/Karachi,5,N,N,0,,330,3
853,BNR,Banfora,BF,BF,DFOB,BNR,10.666667,-4.666667,Africa/Ouagadougou,0,N,N,7730463,,230,2
854,BNS,Barinas,VE,VE,SVBI,BNS,8.618056,-70.221110,America/Caracas,-5,N,N,6300841,,170,1
855,BNT,Bundi,PG,PG,,BNT,-5.750000,145.450000,Pacific/Port_Moresby,10,N,N,2098818,,340,3
856,BNU,Blumenau,BR,BR,SSBL,BNU,-27.000000,-49.000000,America/Sao_Paulo,-2,N,N,7730875,,170,1
857,BNW,Boone,US,US,KBNW,BNW,42.066666,-93.883330,America/Chicago,-6,N,N,4849071,,000,1
858,BNX,"Banja Luka",BA,BA,LQBK,BNX,44.933334,17.300000,Europe/Sarajevo,1,N,N,6299693,,210,2
859,BNY,Bellona,SB,SB,AGGB,BNY,-11.300000,159.816670,Pacific/Guadalcanal,11,N,N,8298647,,340,3
860,BOA,Boma,CD,CD,FZAJ,BOA,-5.866667,13.066667,Africa/Kinshasa,1,N,N,7730552,,230,2
861,BOB,"Motu Mute",PF,PF,NTTB,BOB,-16.446207,-151.754470,Pacific/Tahiti,-10,N,N,6299965,,340,3
862,BOC,"Bocas Del Toro",PA,PA,MPBO,BOC,9.340000,-82.251945,America/Panama,-5,N,N,6299894,,170,1
863,BOD,Mérignac,FR,FR,LFBD,BOD,44.831020,-0.702170,Europe/Paris,1,N,N,6299367,,210,2
864,BOE,Boundji,CG,CG,FCOB,BOE,-1.033333,15.383333,Africa/Brazzaville,1,N,N,7730499,,230,2
865,BOF,"Bolling AFB",US,US,,WAS,38.900000,-77.033330,America/New_York,-5,N,N,0,,000,1
866,BOG,"El Nuevo Dorado International",CO,CO,SKBO,BOG,4.698602,-74.143135,America/Bogota,-5,N,N,6300736,,000,1
867,BOH,"Bournemouth International",GB,GB,EGHH,BOH,50.778270,-1.832476,Europe/London,0,N,N,6296591,,210,2
868,BOI,"Boise Air Terminal/Gowen Field",US,US,KBOI,BOI,43.569263,-116.221930,America/Boise,-7,N,N,5586438,ID,000,1
869,BOJ,Bourgas,BG,BG,LBBG,BOJ,42.416668,27.283333,Europe/Sofia,2,N,N,6299305,,210,2
870,BOK,"Brookings State",US,US,KBOK,BOK,42.050000,-124.283330,America/Los_Angeles,-8,N,N,5715909,,000,1
871,BOL,Ballykelly,GB,GB,EGQB,BOL,55.000000,-7.000000,Europe/London,0,N,N,7730474,,210,2
872,BOM,"Chhatrapati Shivaji International (Sahar International)",IN,IN,VABB,BOM,19.095509,72.874970,Asia/Kolkata,6,N,N,6301032,,330,3
873,BON,"Flamingo International",BQ,BQ,TNCB,BON,12.133403,-68.276870,America/Kralendijk,-4,N,N,3513745,,,
874,BOO,Bodo,NO,NO,ENBO,BOO,67.272620,14.367839,Europe/Oslo,1,N,N,6296726,,210,2
875,BOP,Bouar,CF,CF,FEFO,BOP,6.000000,15.666667,Africa/Bangui,1,N,N,6296977,,230,2
876,BOS,"Logan International",US,US,KBOS,BOS,42.366460,-71.020180,America/New_York,-5,N,N,4937646,MA,000,1
877,BOT,Boset,PG,PG,,BOT,-7.233333,141.083330,Pacific/Port_Moresby,10,N,N,2099079,,340,3
878,BOU,Bourges,FR,FR,LFLD,BOU,47.150000,2.416667,Europe/Paris,1,N,N,6299400,,210,2
879,BOV,Boang,PG,PG,,BOV,-3.366667,153.333330,Pacific/Port_Moresby,10,N,N,8298814,,340,3
880,BOW,Bartow,US,US,KBOW,BOW,27.900000,-81.833336,America/New_York,-5,N,N,4146730,,000,1
881,BOX,Borroloola,AU,AU,BOCH,BOX,-16.066668,136.283340,Australia/Darwin,10,N,N,7730876,,340,3
882,BOY,Borgo,BF,BF,DFOO,BOY,11.163611,-4.324444,Africa/Ouagadougou,0,N,N,6296412,,230,2
883,BOZ,Bozoum,CF,CF,FEGZ,BOZ,6.416667,16.583332,Africa/Bangui,1,N,N,7730502,,230,2
884,BPB,Boridi,PG,PG,,BPB,-9.133333,147.533340,Pacific/Port_Moresby,10,N,N,2099116,,340,3
885,BPC,Bamenda,CM,CM,FKKV,BPC,5.916667,10.150000,Africa/Douala,1,N,N,6297004,,230,2
886,BPD,Bapi,PG,PG,,BPD,-7.750000,147.016660,Pacific/Port_Moresby,10,N,N,8260780,,340,3
887,BPE,Bagan,MM,MM,,BPE,24.000000,96.000000,Asia/Rangoon,7,N,N,0,,320,3
888,BPF,"Batuna Aerodrome",SB,SB,AGBT,BPF,-8.550000,158.116670,Pacific/Guadalcanal,11,N,N,8299145,,340,3
889,BPG,"Barra Do Garcas",BR,BR,SBBW,BPG,-15.850000,-52.383330,America/Cuiaba,-3,N,N,6300608,,170,1
890,BPH,Bislig,PH,PH,RPMF,BPH,8.196667,126.321110,Asia/Manila,8,N,N,1724768,,320,3
891,BPI,"Big Piney-marbleton",US,US,KBPI,BPI,42.533333,-110.116670,America/Denver,-7,N,N,5818709,,000,1
892,BPK,Biangabip,PG,PG,,BPK,-5.529722,141.749730,Pacific/Port_Moresby,10,N,N,0,AR,340,3
893,BPL,Alashankou,CN,CN,ZWBL,BPL,44.904232,82.024185,Asia/Shanghai,8,N,N,8260766,,320,3
894,BPM,Begumpet,IN,IN,VOHY,HYD,17.449114,78.471830,Asia/Kolkata,6,N,N,6301124,,330,3
895,BPO,"Bo'ao Railway Station",CN,CN,,BPO,NULL,NULL,Asia/Shanghai,8,Y,N,0,,320,3
896,BPS,"Porto Seguro",BR,BR,SBPS,BPS,-16.441158,-39.081097,America/Bahia,-3,N,N,6300659,,170,1
897,BPT,"Jefferson County",US,US,KBPT,BPT,29.950832,-94.020000,America/Chicago,-6,N,N,4700822,TX,000,1
898,BPU,Beppu,JP,JP,,BPU,33.250000,131.500000,Asia/Tokyo,9,N,N,0,,310,3
899,BPX,Bangda,CN,CN,ZUBD,BPX,30.555834,97.106670,Asia/Shanghai,8,N,N,7730300,,320,3
900,BPY,Besalampy,MG,MG,FMNQ,BPY,-16.750000,44.483334,Indian/Antananarivo,3,N,N,1066703,,230,2
901,BQA,Baler,PH,PH,RPUR,BQA,15.000000,121.083336,Asia/Manila,8,N,N,1728265,,320,3
902,BQB,Bussellton,AU,AU,,BQB,-33.716667,115.250000,Australia/Perth,8,N,N,7730187,,340,3
903,BQE,Bubaque,GW,GW,GGBU,BQE,11.300000,-15.850000,Africa/Bissau,0,N,N,7730579,,230,2
904,BQG,Bogorodskoye,RU,XU,,BQG,52.378334,140.448330,Asia/Vladivostok,11,N,N,8260786,,360,3
905,BQH,"Biggin Hill",GB,GB,EGKB,LON,51.333332,0.033333,Europe/London,0,N,N,6296597,,210,2
906,BQI,Bagani,NA,NA,,BQI,-18.118055,21.629723,Africa/Windhoek,2,N,N,877349,,230,2
907,BQJ,Batagay,RU,RU,UEBB,BQJ,67.655000,134.641667,Asia/Vladivostok,11,N,N,0,,210,2
908,BQK,"Glynco Jetport",US,US,KBQK,SSI,31.166668,-81.483330,America/New_York,-5,N,N,4197379,GA,000,1
909,BQL,Boulia,AU,AU,YBOU,BQL,-22.900000,139.900000,Australia/Brisbane,10,N,N,7730244,,340,3
910,BQN,Borinquen,PR,PR,TJBQ,BQN,18.495832,-67.130000,America/Puerto_Rico,-4,N,N,4567576,PR,000,1
911,BQO,Bouna,CI,CI,DIBN,BQO,9.266667,-3.000000,Africa/Abidjan,0,N,N,7730467,,230,2
912,BQQ,Barra,BR,BR,SNBX,BQQ,-11.083333,-43.133330,America/Bahia,-3,N,N,6453436,,170,1
913,BQS,Blagoveschensk,RU,XU,UHBB,BQS,50.416668,127.400000,Asia/Yakutsk,10,N,N,7668501,,360,3
914,BQT,Brest,BY,BY,UMBB,BQT,52.116670,23.883333,Europe/Minsk,3,N,N,6300976,,210,2
915,BQU,"J. F. Mitchell",VC,VC,TVSB,BQU,12.986667,-61.264168,America/St_Vincent,-4,N,N,6453419,,140,1
916,BQV,"Bartlett SPB",US,US,,GST,58.416668,-135.733340,America/Juneau,-9,N,N,0,,000,1
917,BQW,"Balgo Hills",AU,AU,YBGO,BQW,-20.183332,127.800000,Australia/Perth,8,N,N,7730877,,340,3
918,BRA,Barreiras,BR,BR,SNBR,BRA,-12.073056,-45.008330,America/Bahia,-3,N,N,7730878,,170,1
919,BRB,Barreirinhas,BR,BR,SBRR,BRB,-2.910626,-57.111110,America/Fortaleza,-3,N,N,7730879,,170,1
920,BRC,International,AR,AR,SAZS,BRC,-41.145966,-71.161090,America/Argentina/Salta,-3,N,N,6300590,,170,1
921,BRD,"Brainerd Lakes Regional",US,US,KBRD,BRD,46.397220,-94.137500,America/Chicago,-6,N,N,5019123,MN,000,1
922,BRE,Bremen,DE,DE,EDDW,BRE,53.052970,8.785352,Europe/Berlin,1,N,N,3208171,,210,2
923,BRF,Bradford,GB,GB,,LBA,53.800000,-1.750000,Europe/London,0,N,N,0,,210,2
924,BRH,Brahman,PG,PG,,BRH,-5.700000,145.366670,Pacific/Port_Moresby,10,N,N,8299003,,340,3
925,BRI,Palese,IT,IT,LIBD,BRI,41.133880,16.763910,Europe/Rome,1,N,N,6299535,,210,2
926,BRJ,Bright,AU,AU,,BRJ,-36.700000,146.933330,Australia/Melbourne,11,N,N,8298890,,340,3
927,BRK,Bourke,AU,AU,YBKE,BRK,-30.083332,145.933330,Australia/Sydney,11,N,N,7668686,,340,3
928,BRL,Burlington,US,US,KBRL,BRL,40.786110,-91.123340,America/Chicago,-6,N,N,4849845,IA,000,1
929,BRM,Barquisimeto,VE,VE,SVBM,BRM,10.046267,-69.359840,America/Caracas,-5,N,N,6300842,,170,1
930,BRN,Belp,CH,CH,LSZB,BRN,46.911728,7.503560,Europe/Zurich,1,N,N,6299720,,210,2
931,BRO,"South Padre Is. International",US,US,KBRO,BRO,25.908890,-97.423330,America/Chicago,-6,N,N,4676748,TX,000,1
932,BRP,Biaru,PG,PG,,BRP,-7.533333,146.700000,Pacific/Port_Moresby,10,N,N,8299074,,340,3
933,BRQ,Turany,CZ,CZ,LKTB,BRQ,49.150000,16.700000,Europe/Prague,1,N,N,6299656,,210,2
934,BRR,"North Bay",GB,GB,EGPR,BRR,57.023335,-7.440278,Europe/London,0,N,N,7670761,,210,2
935,BRS,Bristol,GB,GB,EGGD,BRS,51.386757,-2.710659,Europe/London,0,N,N,6296587,,210,2
936,BRT,"Bathurst Island",AU,AU,YBTI,BRT,-11.766667,130.633330,Australia/Darwin,10,N,N,7668692,,340,3
937,BRU,"Brussels Airport",BE,BE,EBBR,BRU,50.897170,4.483602,Europe/Brussels,1,N,N,6296486,,210,2
938,BRV,Bremerhaven,DE,DE,,BRV,53.750000,8.916667,Europe/Berlin,1,N,N,2944368,,210,2
939,BRW,"Wiley Post/W.Rogers M",US,US,PABR,BRW,71.288574,-156.775790,America/Anchorage,-9,N,N,5880054,AK,008,1
940,BRX,Barahona,DO,DO,MDBH,BRX,18.216667,-71.116670,America/Santo_Domingo,-4,N,N,6299792,,140,1
941,BRY,"Samuels Field",US,US,,BRY,37.816666,-85.466670,America/New_York,-5,N,N,4283133,,000,1
942,BRZ,Borotou,IT,IT,,BRZ,8.766667,-7.500000,Europe/Rome,1,N,N,3181554,,210,2
943,BSA,Bossaso,SO,SO,HCMF,BSA,11.283333,49.150000,Africa/Mogadishu,3,N,N,7668294,,230,2
944,BSB,"Presidente Juscelino Kubitschek",BR,BR,SBBR,BSB,-15.869807,-47.921486,America/Sao_Paulo,-2,N,N,6300605,,170,1
945,BSC,"Bahia Solano",CO,CO,SKBS,BSC,6.183333,-77.400000,America/Bogota,-5,N,N,7668455,,000,1
946,BSD,Baoshan,CN,CN,ZPBS,BSD,25.055182,99.161430,Asia/Shanghai,8,N,N,7910185,,320,3
947,BSE,Sematan,MY,MY,WBGN,BSE,1.800000,109.766670,Asia/Kuching,8,N,N,7730880,,320,3
948,BSF,"Bradshaw AAF",US,US,,BSF,21.383333,-157.750000,Pacific/Honolulu,-10,N,N,0,,000,1
949,BSG,Bata,GQ,GQ,FGBT,BSG,1.906667,9.802222,Africa/Malabo,1,N,N,7668240,,230,2
950,BSH,Brighton,GB,GB,,BSH,50.816666,-0.116667,Europe/London,0,N,N,2654710,,210,2
951,BSI,Blairsville,US,US,,BSI,40.450000,-79.283330,America/New_York,-5,N,N,8299248,,000,1
952,BSJ,Bairnsdale,AU,AU,YBNS,BSJ,-37.833332,147.633330,Australia/Melbourne,11,N,N,7668688,,340,3
953,BSK,"Mohamed Boudiaf",DZ,DZ,DAUB,BSK,34.793330,5.738056,Africa/Algiers,1,N,N,6296387,,210,2
954,BSL,"Euroairport Swiss",CH,CH,_BSL,EAP,47.599610,7.532604,Europe/Zurich,1,N,N,0,,210,2
955,BSM,Bishe-kola,IR,IR,OINJ,BSM,36.650000,52.350000,Asia/Tehran,4,N,N,7730746,,220,2
956,BSN,Bossangoa,CF,CF,FEFS,BSN,6.583333,17.500000,Africa/Bangui,1,N,N,6296979,,230,2
957,BSO,Basco,PH,PH,RPUO,BSO,20.453056,121.977776,Asia/Manila,8,N,N,6300486,,320,3
958,BSP,Bensbach,PG,PG,,BSP,-8.333333,141.083330,Pacific/Port_Moresby,10,N,N,8260949,,340,3
959,BSQ,"Bisbee Municipal Airport",US,US,,BSQ,31.363890,-109.881110,America/Phoenix,-7,N,N,5284913,,000,1
960,BSR,International,IQ,IQ,ORMM,BSR,30.555555,47.791390,Asia/Baghdad,3,N,N,6999872,,220,2
961,BSS,Balsas,BR,BR,SNBS,BSS,-7.516667,-46.050000,America/Fortaleza,-3,N,N,7730881,,170,1
962,BST,Bost,AF,AF,OABT,BST,31.550000,64.366670,Asia/Kabul,5,N,N,0,,330,3
963,BSU,Basankusu,CD,CD,FZEN,BSU,1.221667,19.788889,Africa/Kinshasa,1,N,N,7668267,,230,2
964,BSV,Besakoa,MG,MG,,BSV,-15.666667,47.066666,Indian/Antananarivo,3,N,N,8299242,,230,2
965,BSW,"Boswell Bay",US,US,,BSW,60.400000,-146.133330,America/Anchorage,-9,N,N,5857874,,000,1
966,BSX,Bassein,MM,MM,VYPN,BSX,16.800000,94.783330,Asia/Rangoon,7,N,N,7668662,,320,3
967,BSY,Bardera,SO,SO,HCMD,BSY,2.350000,42.333332,Africa/Mogadishu,3,N,N,8261065,,230,2
968,BSZ,Bartletts,US,US,,BSZ,58.233612,-157.350280,America/Anchorage,-9,N,N,5880068,,000,1
969,BTA,Yaoundé,CM,CM,FKKO,BTA,4.540833,13.727500,Africa/Douala,1,N,N,7730505,,230,2
970,BTB,Betou,CG,CG,FCOT,BTB,3.050000,18.500000,Africa/Brazzaville,1,N,N,7730500,,230,2
971,BTC,Batticaloa,LK,LK,VCCB,BTC,7.703333,81.678610,Asia/Colombo,6,N,N,6301062,,330,3
972,BTD,"Brunette Downs",AU,AU,,BTD,-18.666668,135.916670,Australia/Darwin,10,N,N,8298768,,340,3
973,BTE,Bonthe,SL,SL,GFBN,BTE,7.000000,-12.008333,Africa/Freetown,0,N,N,7668277,,230,2
974,BTF,"Salt Lake Skypark",US,US,,BTF,40.883330,-111.883330,America/Denver,-7,N,N,0,,000,1
975,BTG,Batangafo,CF,CF,FEGF,BTG,7.416667,18.333332,Africa/Bangui,1,N,N,7668235,,230,2
976,BTH,"Hang Nadim",ID,ID,WIKB,BTH,1.123627,104.115280,Asia/Jakarta,7,N,N,6301230,,320,3
977,BTI,"Barter Island",US,US,PABA,BTI,70.134720,-143.578340,America/Anchorage,-9,N,N,5880061,AK,008,1
978,BTJ,"Sultan Iskandarmuda Airport",ID,ID,WITT,BTJ,5.518021,95.418330,Asia/Jakarta,7,N,N,6301251,,320,3
979,BTK,Bratsk,RU,XU,UIBB,BTK,56.366670,101.816666,Asia/Irkutsk,9,N,N,6300944,,360,3
980,BTL,"WK Kellogg Regional",US,US,KBTL,BTL,42.372780,-85.264810,America/Detroit,-5,N,N,5013354,MI,000,1
981,BTM,"Bert Mooney Airport",US,US,KBTM,BTM,45.951110,-112.493890,America/Denver,-7,N,N,5642934,MT,000,1
982,BTN,Bennettsville,US,US,,BTN,34.616670,-79.683334,America/New_York,-5,N,N,0,,000,1
983,BTO,Botopasie,SR,SR,,BTO,4.250000,-55.450000,America/Paramaribo,-3,N,N,0,,140,1
984,BTP,"Butler County - Kenny Scholter Field",US,US,KBTP,BTP,40.850000,-79.916664,America/New_York,-5,N,N,5182570,,000,1
985,BTQ,Butare,RW,RW,,BTQ,-2.600000,29.733334,Africa/Kigali,2,N,N,203112,,230,2
986,BTR,Ryan,US,US,KBTR,BTR,30.532537,-91.156906,America/Chicago,-6,N,N,4315588,LA,000,1
987,BTS,"M. R. Štefánika",SK,SK,LZIB,BTS,48.170017,17.199799,Europe/Bratislava,1,N,N,6299784,,210,2
988,BTT,Bettles,US,US,PABT,BTT,66.915276,-151.526380,America/Anchorage,-9,N,N,5880577,,000,1
989,BTU,Bintulu,MY,MY,WBGB,BTU,3.171772,113.043460,Asia/Kuching,8,N,N,6301209,,320,3
990,BTV,"Burlington International",US,US,KBTV,BTV,44.469013,-73.155270,America/New_York,-5,N,N,5234381,VT,000,1
991,BTW,"Batu Licin",ID,ID,WAOC,BTW,-3.000000,116.000000,Asia/Makassar,8,N,N,7730882,,320,3
992,BTX,Betoota,AU,AU,YBEO,BTX,-25.700000,140.733340,Australia/Brisbane,10,N,N,7730883,,340,3
993,BTY,Beatty,US,US,KBTY,BTY,36.900000,-116.766670,America/Los_Angeles,-8,N,N,5550561,,000,1
994,BUA,Buka,PG,PG,AYBK,BUA,-5.422443,154.672880,Pacific/Port_Moresby,10,N,N,7668075,,340,3
995,BUB,Municipal,US,US,,BUB,41.783333,-99.133330,America/Chicago,-6,N,N,0,,000,1
996,BUC,Burketown,AU,AU,YBKT,BUC,-17.750000,139.533340,Australia/Brisbane,10,N,N,7730884,,340,3
997,BUD,"Liszt Ferenc International",HU,HU,LHBP,BUD,47.433037,19.261621,Europe/Budapest,1,N,N,6299519,,210,2
998,BUF,"Buffalo Niagara International",US,US,KBUF,BUF,42.933826,-78.731804,America/New_York,-5,N,N,5119245,NY,000,1
999,BUG,"Gen V Deslandes",AO,AO,FNBG,BUG,-12.606389,13.405556,Africa/Luanda,1,N,N,6297059,,230,2
1000,BUI,Bokondini,ID,ID,WAJB,BUI,-2.000000,133.583330,Asia/Jayapura,9,N,N,7730885,,320,3
1001,BUJ,"Ain Eddis",DZ,DZ,DAAD,BUJ,35.166668,4.150000,Africa/Algiers,1,N,N,6296360,,210,2
1002,BUK,Albuq,YE,YE,,BUK,15.833333,43.766666,Asia/Aden,3,N,N,8298717,,220,2
1003,BUL,Bulolo,PG,PG,AYBU,BUL,-7.189722,146.647780,Pacific/Port_Moresby,10,N,N,2098869,,340,3
1004,BUM,Butler,US,US,,BUM,38.266666,-94.333336,America/Chicago,-6,N,N,0,,000,1
1005,BUN,Buenaventura,CO,CO,SKBU,BUN,3.825000,-76.995834,America/Bogota,-5,N,N,6300738,,000,1
1006,BUO,Burao,SO,SO,HCMV,BUO,9.522500,45.554170,Africa/Mogadishu,3,N,N,6297288,,230,2
1007,BUP,Bhatinda,IN,IN,VIBT,BUP,30.166668,74.966670,Asia/Kolkata,6,N,N,7730886,,330,3
1008,BUQ,Bulawayo,ZW,ZW,FVBU,BUQ,-20.014933,28.622616,Africa/Harare,2,N,N,1105968,,230,2
1009,BUR,"Bob Hope",US,US,KBUR,BUR,34.196190,-118.354110,America/Los_Angeles,-8,N,N,5331863,CA,000,1
1010,BUS,Batum,GE,GE,UGSB,BUS,41.610832,41.600555,Asia/Tbilisi,4,N,N,7668499,,210,2
1011,BUV,"Bella Union",UY,UY,,BUV,-30.333332,-57.083332,America/Montevideo,-2,N,N,7730887,,170,1
1012,BUW,Baubau,ID,ID,WAWB,BUW,-5.466667,122.633330,Asia/Makassar,8,N,N,6301178,,320,3
1013,BUX,Bunia,CD,CD,FZKA,BUX,1.571667,30.212778,Africa/Lubumbashi,2,N,N,7668272,,230,2
1014,BUY,Bunbury,AU,AU,KBUY,BUY,-33.316666,115.633330,Australia/Perth,8,N,N,7730888,,340,3
1015,BUZ,Bushehr,IR,IR,OIBB,BUZ,28.958284,50.825424,Asia/Tehran,4,N,N,6300042,,220,2
1016,BVA,Beauvais-Tille,FR,FR,LFOB,PAR,49.459488,2.110815,Europe/Paris,1,N,N,6299427,,210,2
1017,BVB,"Boa Vista",BR,BR,SBBV,BVB,2.833333,-60.666668,America/Boa_Vista,-4,N,N,6300607,,170,1
1018,BVC,Rabil,CV,CV,GVBA,BVC,16.083332,-22.833332,Atlantic/Cape_Verde,-1,N,N,7175314,,230,2
1019,BVD,"Sea Port",US,US,,BVD,53.733334,-166.316670,America/Nome,-9,N,N,0,,000,1
1020,BVE,Laroche,FR,FR,LFBV,BVE,45.166668,1.533333,Europe/Paris,1,N,N,7536124,,210,2
1021,BVG,Berlevag,NO,NO,ENBV,BVG,70.866670,29.000000,Europe/Oslo,1,N,N,6296729,,210,2
1022,BVH,Vilhena,BR,BR,SBVH,BVH,-12.716667,-60.116670,America/Porto_Velho,-4,N,N,6300684,,170,1
1023,BVI,Birdsville,AU,AU,YBDV,BVI,-25.898333,139.343340,Australia/Brisbane,10,N,N,7730240,,340,3
1024,BVK,Huacaraje,BO,BO,,BVK,-13.550000,-63.750000,America/La_Paz,-4,N,N,3915079,AK,170,1
1025,BVL,Baures,BO,BO,,BVL,-13.583333,-63.583332,America/La_Paz,-4,N,N,7730889,,170,1
1026,BVM,Belmonte,BR,BR,SNBL,BVM,-15.833333,-38.916668,America/Bahia,-3,N,N,7730890,,170,1
1027,BVO,Bartlesville,US,US,KBVO,BVO,36.762500,-96.010830,America/Chicago,-6,N,N,4529988,,000,1
1028,BVR,Esperadinha,CV,CV,,BVR,14.866667,-24.733334,Atlantic/Cape_Verde,-1,N,N,8299069,,230,2
1029,BVS,Breves,BR,BR,SNVS,BVS,-1.666667,-50.466667,America/Belem,-3,N,N,7730891,,170,1
1030,BVU,Beluga,US,US,PABG,BVU,61.169445,-151.036120,America/Anchorage,-9,N,N,5880474,,000,1
1031,BVV,"Burevestnik AFB",RU,XU,UHSB,BVV,44.928646,147.613370,Asia/Magadan,12,N,N,8030061,,360,3
1032,BVX,Municipal,US,US,KBVX,BVX,35.766666,-91.650000,America/Chicago,-6,N,N,4100538,,000,1
